# Population CMSHERW94F	CMSHERW94F_0010,CMSHERW94F_0012,CMSHERW94F_0018,CMSHERW94F_0019,CMSHERW94F_0022,CMSHERW94F_0024,CMSHERW94F_0026,CMSHERW94F_0027,CMSHERW94F_0028,CMSHERW94F_0032,CMSHERW94F_0033,CMSHERW94F_0035,CMSHERW94F_0036,CMSHERW94F_0039,CMSHERW94F_0045,CMSHERW94F_0046,CMSHERW94F_0047,CMSHERW94F_0052,CMSHERW94F_0056,CMSHERW94F_0058,CMSHERW94F_0059,CMSHERW94F_0061,CMSHERW94F_0064,CMSHERW94F_0066,CMSHERW94F_0074,CMSHERW94F_0075,CMSHERW94F_0076,CMSHERW94F_0083,CMSHERW94F_0084,CMSHERW94F_0085,CMSHERW94F_0086,CMSHERW94F_0091
# Population CMSHERW94S	CMSHERW94S_0001,CMSHERW94S_0003,CMSHERW94S_0009,CMSHERW94S_0015,CMSHERW94S_0016,CMSHERW94S_0017,CMSHERW94S_0018,CMSHERW94S_0019,CMSHERW94S_0020,CMSHERW94S_0022,CMSHERW94S_0027,CMSHERW94S_0032,CMSHERW94S_0033,CMSHERW94S_0034,CMSHERW94S_0047,CMSHERW94S_0050,CMSHERW94S_0053,CMSHERW94S_0056,CMSHERW94S_0057,CMSHERW94S_0059,CMSHERW94S_0062,CMSHERW94S_0066,CMSHERW94S_0068,CMSHERW94S_0071,CMSHERW94S_0075,CMSHERW94S_0081,CMSHERW94S_0083,CMSHERW94S_0085,CMSHERW94S_0087,CMSHERW94S_0090,CMSHERW94S_0093,CMSHERW94S_0095
# Batch ID 	Locus ID	Pop 1 ID	Pop 2 ID	Chr	BP	phi_st	Smoothed Phi_st	Smoothed Phi_st P-value	Fst'	Smoothed Fst'	Smoothed Fst' P-value	D_est	Smoothed D_est	Smoothed D_est P-value
2	5015	CMSHERW94F	CMSHERW94S	c15579	0	0.0032	0.0000	0.0000	0.0011	0.0000	0.0000	0.0010	0.0000	0.0000
2	5020	CMSHERW94F	CMSHERW94S	c15583	0	0.1485	0.0000	0.0000	0.0889	0.0000	0.0000	0.0885	0.0000	0.0000
2	5035	CMSHERW94F	CMSHERW94S	c1559	0	-0.4694	0.0000	0.0000	-2.4286	0.0000	0.0000	-3.5000	0.0000	0.0000
2	5028	CMSHERW94F	CMSHERW94S	c15591	0	-0.0168	0.0000	0.0000	-0.0076	0.0000	0.0000	-0.0076	0.0000	0.0000
2	5033	CMSHERW94F	CMSHERW94S	c15597	0	-0.0065	0.0000	0.0000	-0.0064	0.0000	0.0000	-0.0064	0.0000	0.0000
2	5034	CMSHERW94F	CMSHERW94S	c15598	0	-0.0125	0.0000	0.0000	-0.0032	0.0000	0.0000	-0.0032	0.0000	0.0000
2	5125	CMSHERW94F	CMSHERW94S	c156	0	-0.0065	0.0000	0.0000	-0.0049	0.0000	0.0000	-0.0049	0.0000	0.0000
2	5039	CMSHERW94F	CMSHERW94S	c15603	0	-0.0385	0.0000	0.0000	-0.0391	0.0000	0.0000	-0.0393	0.0000	0.0000
2	5040	CMSHERW94F	CMSHERW94S	c15604	0	-0.0150	0.0000	0.0000	-0.0152	0.0000	0.0000	-0.0152	0.0000	0.0000
2	5044	CMSHERW94F	CMSHERW94S	c15608	0	-0.0177	0.0000	0.0000	-0.0132	0.0000	0.0000	-0.0131	0.0000	0.0000
2	5045	CMSHERW94F	CMSHERW94S	c15609	0	-0.0235	0.0000	0.0000	-0.0263	0.0000	0.0000	-0.0263	0.0000	0.0000
2	5054	CMSHERW94F	CMSHERW94S	c1561	0	-0.0085	0.0000	0.0000	-0.0037	0.0000	0.0000	-0.0037	0.0000	0.0000
2	5049	CMSHERW94F	CMSHERW94S	c15615	0	-0.0114	0.0000	0.0000	-0.0112	0.0000	0.0000	-0.0112	0.0000	0.0000
2	5062	CMSHERW94F	CMSHERW94S	c1562	0	0.0359	0.0000	0.0000	0.0299	0.0000	0.0000	0.0298	0.0000	0.0000
2	5059	CMSHERW94F	CMSHERW94S	c15627	0	-0.0109	0.0000	0.0000	-0.0054	0.0000	0.0000	-0.0060	0.0000	0.0000
2	5063	CMSHERW94F	CMSHERW94S	c15630	0	-0.0187	0.0000	0.0000	-0.0032	0.0000	0.0000	-0.0032	0.0000	0.0000
2	5070	CMSHERW94F	CMSHERW94S	c15637	0	-0.0169	0.0000	0.0000	-0.0172	0.0000	0.0000	-0.0172	0.0000	0.0000
2	5072	CMSHERW94F	CMSHERW94S	c15639	0	-0.0040	0.0000	0.0000	-0.0040	0.0000	0.0000	-0.0040	0.0000	0.0000
2	5076	CMSHERW94F	CMSHERW94S	c15642	0	0.1547	0.0000	0.0000	0.0469	0.0000	0.0000	0.0465	0.0000	0.0000
2	5079	CMSHERW94F	CMSHERW94S	c15649	0	-0.0113	0.0000	0.0000	-0.0045	0.0000	0.0000	-0.0044	0.0000	0.0000
2	5085	CMSHERW94F	CMSHERW94S	c15655	0	-0.0164	0.0000	0.0000	-0.0166	0.0000	0.0000	-0.0166	0.0000	0.0000
2	5086	CMSHERW94F	CMSHERW94S	c15656	0	-0.0160	0.0000	0.0000	-0.0162	0.0000	0.0000	-0.0162	0.0000	0.0000
2	5087	CMSHERW94F	CMSHERW94S	c15657	0	-0.0004	0.0000	0.0000	-0.0004	0.0000	0.0000	-0.0003	0.0000	0.0000
2	5098	CMSHERW94F	CMSHERW94S	c1566	0	-0.0186	0.0000	0.0000	-0.0066	0.0000	0.0000	-0.0066	0.0000	0.0000
2	5095	CMSHERW94F	CMSHERW94S	c15665	0	-0.0111	0.0000	0.0000	-0.0057	0.0000	0.0000	-0.0057	0.0000	0.0000
2	5107	CMSHERW94F	CMSHERW94S	c1567	0	0.0020	0.0000	0.0000	-0.0027	0.0000	0.0000	-0.0027	0.0000	0.0000
2	5099	CMSHERW94F	CMSHERW94S	c15670	0	-0.0221	0.0000	0.0000	-0.0217	0.0000	0.0000	-0.0217	0.0000	0.0000
2	5101	CMSHERW94F	CMSHERW94S	c15672	0	-0.0163	0.0000	0.0000	-0.0072	0.0000	0.0000	-0.0072	0.0000	0.0000
2	5105	CMSHERW94F	CMSHERW94S	c15677	0	-0.0115	0.0000	0.0000	-0.0117	0.0000	0.0000	-0.0117	0.0000	0.0000
2	5116	CMSHERW94F	CMSHERW94S	c1568	0	0.1175	0.0000	0.0000	0.0310	0.0000	0.0000	0.0305	0.0000	0.0000
2	5108	CMSHERW94F	CMSHERW94S	c15681	0	-0.0160	0.0000	0.0000	-0.0254	0.0000	0.0000	-0.0254	0.0000	0.0000
2	5114	CMSHERW94F	CMSHERW94S	c15688	0	-0.0252	0.0000	0.0000	-0.0233	0.0000	0.0000	-0.0235	0.0000	0.0000
2	5117	CMSHERW94F	CMSHERW94S	c15690	0	-0.0169	0.0000	0.0000	-0.0174	0.0000	0.0000	-0.0174	0.0000	0.0000
2	5123	CMSHERW94F	CMSHERW94S	c15696	0	-0.0159	0.0000	0.0000	-0.0322	0.0000	0.0000	-0.0320	0.0000	0.0000
2	5212	CMSHERW94F	CMSHERW94S	c157	0	0.0495	0.0000	0.0000	0.0500	0.0000	0.0000	0.0500	0.0000	0.0000
2	5126	CMSHERW94F	CMSHERW94S	c15700	0	-0.0161	0.0000	0.0000	-0.0051	0.0000	0.0000	-0.0051	0.0000	0.0000
2	5127	CMSHERW94F	CMSHERW94S	c15701	0	-0.0112	0.0000	0.0000	-0.0009	0.0000	0.0000	-0.0009	0.0000	0.0000
2	5129	CMSHERW94F	CMSHERW94S	c15703	0	-0.0530	0.0000	0.0000	-0.0750	0.0000	0.0000	-0.0749	0.0000	0.0000
2	5130	CMSHERW94F	CMSHERW94S	c15704	0	-0.0154	0.0000	0.0000	-0.0157	0.0000	0.0000	-0.0157	0.0000	0.0000
2	5144	CMSHERW94F	CMSHERW94S	c1571	0	0.0089	0.0000	0.0000	0.0025	0.0000	0.0000	0.0026	0.0000	0.0000
2	5138	CMSHERW94F	CMSHERW94S	c15712	0	-0.0211	0.0000	0.0000	-0.0236	0.0000	0.0000	-0.0237	0.0000	0.0000
2	5147	CMSHERW94F	CMSHERW94S	c15722	0	0.0252	0.0000	0.0000	0.0027	0.0000	0.0000	0.0028	0.0000	0.0000
2	5148	CMSHERW94F	CMSHERW94S	c15725	0	-0.0173	0.0000	0.0000	-0.0176	0.0000	0.0000	-0.0176	0.0000	0.0000
2	5155	CMSHERW94F	CMSHERW94S	c15732	0	-0.0221	0.0000	0.0000	-0.0203	0.0000	0.0000	-0.0204	0.0000	0.0000
2	5157	CMSHERW94F	CMSHERW94S	c15736	0	-0.0079	0.0000	0.0000	-0.0049	0.0000	0.0000	-0.0048	0.0000	0.0000
2	5159	CMSHERW94F	CMSHERW94S	c15739	0	-0.0171	0.0000	0.0000	-0.0109	0.0000	0.0000	-0.0109	0.0000	0.0000
2	5162	CMSHERW94F	CMSHERW94S	c15741	0	-0.0114	0.0000	0.0000	-0.0106	0.0000	0.0000	-0.0106	0.0000	0.0000
2	5170	CMSHERW94F	CMSHERW94S	c15749	0	0.0893	0.0000	0.0000	0.1208	0.0000	0.0000	0.1205	0.0000	0.0000
2	5181	CMSHERW94F	CMSHERW94S	c1575	0	0.0552	0.0000	0.0000	0.0081	0.0000	0.0000	0.0082	0.0000	0.0000
2	5175	CMSHERW94F	CMSHERW94S	c15754	0	-0.0023	0.0000	0.0000	-0.0070	0.0000	0.0000	-0.0069	0.0000	0.0000
2	5180	CMSHERW94F	CMSHERW94S	c15759	0	-0.0180	0.0000	0.0000	-0.0183	0.0000	0.0000	-0.0183	0.0000	0.0000
2	5184	CMSHERW94F	CMSHERW94S	c15763	0	-0.0206	0.0000	0.0000	-0.0206	0.0000	0.0000	-0.0206	0.0000	0.0000
2	5185	CMSHERW94F	CMSHERW94S	c15764	0	-0.0145	0.0000	0.0000	-0.0148	0.0000	0.0000	-0.0148	0.0000	0.0000
2	5191	CMSHERW94F	CMSHERW94S	c15772	0	-0.0101	0.0000	0.0000	-0.0085	0.0000	0.0000	-0.0086	0.0000	0.0000
2	5195	CMSHERW94F	CMSHERW94S	c15777	0	-0.0165	0.0000	0.0000	-0.0164	0.0000	0.0000	-0.0164	0.0000	0.0000
2	5203	CMSHERW94F	CMSHERW94S	c1578	0	-0.0147	0.0000	0.0000	-0.0093	0.0000	0.0000	-0.0093	0.0000	0.0000
2	5199	CMSHERW94F	CMSHERW94S	c15784	0	0.0100	0.0000	0.0000	0.0074	0.0000	0.0000	0.0074	0.0000	0.0000
2	5201	CMSHERW94F	CMSHERW94S	c15786	0	-0.0125	0.0000	0.0000	-0.0118	0.0000	0.0000	-0.0118	0.0000	0.0000
2	5208	CMSHERW94F	CMSHERW94S	c15796	0	0.0006	0.0000	0.0000	0.0004	0.0000	0.0000	0.0003	0.0000	0.0000
2	5214	CMSHERW94F	CMSHERW94S	c15802	0	0.1572	0.0000	0.0000	0.0390	0.0000	0.0000	0.0358	0.0000	0.0000
2	5216	CMSHERW94F	CMSHERW94S	c15806	0	-0.0069	0.0000	0.0000	-0.0055	0.0000	0.0000	-0.0055	0.0000	0.0000
2	5229	CMSHERW94F	CMSHERW94S	c1581	0	-0.0100	0.0000	0.0000	-0.0009	0.0000	0.0000	-0.0010	0.0000	0.0000
2	5220	CMSHERW94F	CMSHERW94S	c15810	0	-0.0045	0.0000	0.0000	-0.0014	0.0000	0.0000	-0.0014	0.0000	0.0000
2	5223	CMSHERW94F	CMSHERW94S	c15814	0	-0.0279	0.0000	0.0000	-0.0360	0.0000	0.0000	-0.0353	0.0000	0.0000
2	5224	CMSHERW94F	CMSHERW94S	c15815	0	-0.1638	0.0000	0.0000	-1.8571	0.0000	0.0000	-2.1250	0.0000	0.0000
2	5227	CMSHERW94F	CMSHERW94S	c15818	0	-0.0241	0.0000	0.0000	-0.0156	0.0000	0.0000	-0.0156	0.0000	0.0000
2	5228	CMSHERW94F	CMSHERW94S	c15819	0	-0.0074	0.0000	0.0000	-0.0053	0.0000	0.0000	-0.0054	0.0000	0.0000
2	5231	CMSHERW94F	CMSHERW94S	c15821	0	0.0286	0.0000	0.0000	0.0114	0.0000	0.0000	0.0114	0.0000	0.0000
2	5235	CMSHERW94F	CMSHERW94S	c15826	0	-0.0073	0.0000	0.0000	-0.0004	0.0000	0.0000	-0.0005	0.0000	0.0000
2	5237	CMSHERW94F	CMSHERW94S	c15829	0	-0.0007	0.0000	0.0000	-0.0005	0.0000	0.0000	-0.0005	0.0000	0.0000
2	5241	CMSHERW94F	CMSHERW94S	c15834	0	-0.0094	0.0000	0.0000	-0.0208	0.0000	0.0000	-0.0210	0.0000	0.0000
2	5243	CMSHERW94F	CMSHERW94S	c15836	0	-0.0375	0.0000	0.0000	-0.0379	0.0000	0.0000	-0.0379	0.0000	0.0000
2	5245	CMSHERW94F	CMSHERW94S	c15838	0	0.0436	0.0000	0.0000	0.0221	0.0000	0.0000	0.0207	0.0000	0.0000
2	5247	CMSHERW94F	CMSHERW94S	c15840	0	-0.0009	0.0000	0.0000	-0.0005	0.0000	0.0000	-0.0004	0.0000	0.0000
2	5249	CMSHERW94F	CMSHERW94S	c15842	0	-0.0115	0.0000	0.0000	-0.0064	0.0000	0.0000	-0.0063	0.0000	0.0000
2	5250	CMSHERW94F	CMSHERW94S	c15843	0	-0.0147	0.0000	0.0000	0.0045	0.0000	0.0000	0.0046	0.0000	0.0000
2	5257	CMSHERW94F	CMSHERW94S	c15851	0	-0.0018	0.0000	0.0000	-0.0006	0.0000	0.0000	-0.0006	0.0000	0.0000
2	5261	CMSHERW94F	CMSHERW94S	c15855	0	0.0386	0.0000	0.0000	0.0040	0.0000	0.0000	0.0045	0.0000	0.0000
2	5268	CMSHERW94F	CMSHERW94S	c15865	0	-0.0238	0.0000	0.0000	-0.0333	0.0000	0.0000	-0.0338	0.0000	0.0000
2	5270	CMSHERW94F	CMSHERW94S	c15867	0	0.0000	0.0000	0.0000	-0.0051	0.0000	0.0000	-0.0050	0.0000	0.0000
2	5271	CMSHERW94F	CMSHERW94S	c15868	0	-0.0111	0.0000	0.0000	-0.0005	0.0000	0.0000	-0.0005	0.0000	0.0000
2	5281	CMSHERW94F	CMSHERW94S	c1587	0	-0.0115	0.0000	0.0000	-0.0112	0.0000	0.0000	-0.0112	0.0000	0.0000
2	5279	CMSHERW94F	CMSHERW94S	c15877	0	-0.0161	0.0000	0.0000	-0.0164	0.0000	0.0000	-0.0164	0.0000	0.0000
2	5282	CMSHERW94F	CMSHERW94S	c15880	0	-0.0245	0.0000	0.0000	-0.0251	0.0000	0.0000	-0.0251	0.0000	0.0000
2	5284	CMSHERW94F	CMSHERW94S	c15882	0	-0.0007	0.0000	0.0000	-0.0000	0.0000	0.0000	-0.0000	0.0000	0.0000
2	5291	CMSHERW94F	CMSHERW94S	c15890	0	0.2205	0.0000	0.0000	0.4483	0.0000	0.0000	0.5714	0.0000	0.0000
2	5297	CMSHERW94F	CMSHERW94S	c15898	0	-0.0183	0.0000	0.0000	-0.0312	0.0000	0.0000	-0.0311	0.0000	0.0000
2	5298	CMSHERW94F	CMSHERW94S	c15899	0	0.0369	0.0000	0.0000	0.0046	0.0000	0.0000	0.0047	0.0000	0.0000
2	5379	CMSHERW94F	CMSHERW94S	c159	0	-0.0093	0.0000	0.0000	-0.0016	0.0000	0.0000	-0.0016	0.0000	0.0000
2	5300	CMSHERW94F	CMSHERW94S	c15902	0	0.1021	0.0000	0.0000	0.0712	0.0000	0.0000	0.0714	0.0000	0.0000
2	5303	CMSHERW94F	CMSHERW94S	c15907	0	-0.0152	0.0000	0.0000	-0.0162	0.0000	0.0000	-0.0162	0.0000	0.0000
2	68516	CMSHERW94F	CMSHERW94S	c15913	0	0.0284	0.0000	0.0000	0.0044	0.0000	0.0000	0.0045	0.0000	0.0000
2	5308	CMSHERW94F	CMSHERW94S	c15916	0	-0.1909	0.0000	0.0000	-0.2261	0.0000	0.0000	-0.2537	0.0000	0.0000
2	5315	CMSHERW94F	CMSHERW94S	c15923	0	-0.0156	0.0000	0.0000	-0.0066	0.0000	0.0000	-0.0066	0.0000	0.0000
2	5316	CMSHERW94F	CMSHERW94S	c15924	0	-0.0165	0.0000	0.0000	-0.0011	0.0000	0.0000	-0.0011	0.0000	0.0000
2	5318	CMSHERW94F	CMSHERW94S	c15926	0	-0.0214	0.0000	0.0000	-0.0219	0.0000	0.0000	-0.0219	0.0000	0.0000
2	5320	CMSHERW94F	CMSHERW94S	c15928	0	0.1244	0.0000	0.0000	0.1129	0.0000	0.0000	0.1142	0.0000	0.0000
2	5321	CMSHERW94F	CMSHERW94S	c15929	0	-0.0161	0.0000	0.0000	-0.0148	0.0000	0.0000	-0.0148	0.0000	0.0000
2	5333	CMSHERW94F	CMSHERW94S	c1593	0	-0.0385	0.0000	0.0000	-0.0445	0.0000	0.0000	-0.0449	0.0000	0.0000
2	5326	CMSHERW94F	CMSHERW94S	c15933	0	-0.0066	0.0000	0.0000	-0.0028	0.0000	0.0000	-0.0027	0.0000	0.0000
2	5327	CMSHERW94F	CMSHERW94S	c15934	0	-0.0058	0.0000	0.0000	-0.0047	0.0000	0.0000	-0.0046	0.0000	0.0000
2	5329	CMSHERW94F	CMSHERW94S	c15936	0	0.0026	0.0000	0.0000	0.0002	0.0000	0.0000	0.0001	0.0000	0.0000
2	5334	CMSHERW94F	CMSHERW94S	c15941	0	-0.0034	0.0000	0.0000	-0.0008	0.0000	0.0000	-0.0006	0.0000	0.0000
2	5337	CMSHERW94F	CMSHERW94S	c15945	0	0.0457	0.0000	0.0000	0.0444	0.0000	0.0000	0.0445	0.0000	0.0000
2	5338	CMSHERW94F	CMSHERW94S	c15948	0	0.0206	0.0000	0.0000	0.0082	0.0000	0.0000	0.0083	0.0000	0.0000
2	5340	CMSHERW94F	CMSHERW94S	c15950	0	-0.0213	0.0000	0.0000	-0.0218	0.0000	0.0000	-0.0218	0.0000	0.0000
2	5343	CMSHERW94F	CMSHERW94S	c15954	0	-0.1111	0.0000	0.0000	-0.1385	0.0000	0.0000	-0.1354	0.0000	0.0000
2	5345	CMSHERW94F	CMSHERW94S	c15957	0	-0.0047	0.0000	0.0000	-0.0010	0.0000	0.0000	-0.0011	0.0000	0.0000
2	5353	CMSHERW94F	CMSHERW94S	c15970	0	-0.0115	0.0000	0.0000	-0.0064	0.0000	0.0000	-0.0063	0.0000	0.0000
2	5355	CMSHERW94F	CMSHERW94S	c15973	0	-0.0171	0.0000	0.0000	-0.0012	0.0000	0.0000	-0.0012	0.0000	0.0000
2	5356	CMSHERW94F	CMSHERW94S	c15974	0	-0.0167	0.0000	0.0000	-0.0170	0.0000	0.0000	-0.0170	0.0000	0.0000
2	5359	CMSHERW94F	CMSHERW94S	c15977	0	-0.0024	0.0000	0.0000	-0.0025	0.0000	0.0000	-0.0025	0.0000	0.0000
2	5370	CMSHERW94F	CMSHERW94S	c15989	0	-0.0554	0.0000	0.0000	-0.0585	0.0000	0.0000	-0.0599	0.0000	0.0000
2	5373	CMSHERW94F	CMSHERW94S	c15991	0	-0.0724	0.0000	0.0000	-0.1935	0.0000	0.0000	-0.2033	0.0000	0.0000
2	5374	CMSHERW94F	CMSHERW94S	c15992	0	0.0143	0.0000	0.0000	0.0021	0.0000	0.0000	0.0021	0.0000	0.0000
2	5375	CMSHERW94F	CMSHERW94S	c15993	0	-0.0119	0.0000	0.0000	-0.0052	0.0000	0.0000	-0.0052	0.0000	0.0000
2	68528	CMSHERW94F	CMSHERW94S	c15995	0	0.0191	0.0000	0.0000	0.0107	0.0000	0.0000	0.0105	0.0000	0.0000
2	5389	CMSHERW94F	CMSHERW94S	c1600	0	0.0082	0.0000	0.0000	0.0059	0.0000	0.0000	0.0057	0.0000	0.0000
2	5382	CMSHERW94F	CMSHERW94S	c16001	0	-0.0122	0.0000	0.0000	-0.0124	0.0000	0.0000	-0.0124	0.0000	0.0000
2	5383	CMSHERW94F	CMSHERW94S	c16002	0	0.0287	0.0000	0.0000	0.0033	0.0000	0.0000	0.0033	0.0000	0.0000
2	5390	CMSHERW94F	CMSHERW94S	c16011	0	-0.0159	0.0000	0.0000	-0.0088	0.0000	0.0000	-0.0088	0.0000	0.0000
2	5396	CMSHERW94F	CMSHERW94S	c16018	0	0.0216	0.0000	0.0000	0.0024	0.0000	0.0000	0.0025	0.0000	0.0000
2	5402	CMSHERW94F	CMSHERW94S	c16027	0	-0.0166	0.0000	0.0000	-0.0047	0.0000	0.0000	-0.0047	0.0000	0.0000
2	5404	CMSHERW94F	CMSHERW94S	c16029	0	0.0114	0.0000	0.0000	0.0025	0.0000	0.0000	0.0025	0.0000	0.0000
2	5405	CMSHERW94F	CMSHERW94S	c16030	0	0.0283	0.0000	0.0000	0.0605	0.0000	0.0000	0.0605	0.0000	0.0000
2	5406	CMSHERW94F	CMSHERW94S	c16031	0	-0.0119	0.0000	0.0000	-0.0029	0.0000	0.0000	-0.0029	0.0000	0.0000
2	5408	CMSHERW94F	CMSHERW94S	c16033	0	-0.0185	0.0000	0.0000	-0.0561	0.0000	0.0000	-0.0561	0.0000	0.0000
2	5418	CMSHERW94F	CMSHERW94S	c16045	0	-0.0162	0.0000	0.0000	-0.0102	0.0000	0.0000	-0.0102	0.0000	0.0000
2	5426	CMSHERW94F	CMSHERW94S	c16052	0	-0.0164	0.0000	0.0000	-0.0166	0.0000	0.0000	-0.0166	0.0000	0.0000
2	5436	CMSHERW94F	CMSHERW94S	c16062	0	0.1111	0.0000	0.0000	-0.1429	0.0000	0.0000	-0.5000	0.0000	0.0000
2	5441	CMSHERW94F	CMSHERW94S	c16068	0	-0.0143	0.0000	0.0000	-0.0090	0.0000	0.0000	-0.0090	0.0000	0.0000
2	5450	CMSHERW94F	CMSHERW94S	c1607	0	0.0144	0.0000	0.0000	0.0060	0.0000	0.0000	0.0059	0.0000	0.0000
2	5445	CMSHERW94F	CMSHERW94S	c16074	0	-0.0037	0.0000	0.0000	-0.0007	0.0000	0.0000	-0.0008	0.0000	0.0000
2	5449	CMSHERW94F	CMSHERW94S	c16079	0	-0.0052	0.0000	0.0000	-0.0014	0.0000	0.0000	-0.0015	0.0000	0.0000
2	5462	CMSHERW94F	CMSHERW94S	c1609	0	-0.0151	0.0000	0.0000	-0.0150	0.0000	0.0000	-0.0150	0.0000	0.0000
2	5460	CMSHERW94F	CMSHERW94S	c16097	0	-0.0344	0.0000	0.0000	-0.0551	0.0000	0.0000	-0.0559	0.0000	0.0000
2	5552	CMSHERW94F	CMSHERW94S	c161	0	0.0073	0.0000	0.0000	0.0060	0.0000	0.0000	0.0058	0.0000	0.0000
2	5465	CMSHERW94F	CMSHERW94S	c16102	0	0.0271	0.0000	0.0000	0.0379	0.0000	0.0000	0.0371	0.0000	0.0000
2	5469	CMSHERW94F	CMSHERW94S	c16106	0	0.0322	0.0000	0.0000	0.0335	0.0000	0.0000	0.0334	0.0000	0.0000
2	5475	CMSHERW94F	CMSHERW94S	c16111	0	-0.0138	0.0000	0.0000	-0.0131	0.0000	0.0000	-0.0131	0.0000	0.0000
2	5477	CMSHERW94F	CMSHERW94S	c16113	0	-0.0153	0.0000	0.0000	-0.0031	0.0000	0.0000	-0.0031	0.0000	0.0000
2	5483	CMSHERW94F	CMSHERW94S	c16119	0	0.0291	0.0000	0.0000	0.0289	0.0000	0.0000	0.0290	0.0000	0.0000
2	5490	CMSHERW94F	CMSHERW94S	c16127	0	-0.0118	0.0000	0.0000	-0.0021	0.0000	0.0000	-0.0021	0.0000	0.0000
2	5492	CMSHERW94F	CMSHERW94S	c16129	0	-0.0017	0.0000	0.0000	-0.0007	0.0000	0.0000	-0.0006	0.0000	0.0000
2	5495	CMSHERW94F	CMSHERW94S	c16132	0	-0.0180	0.0000	0.0000	-0.0183	0.0000	0.0000	-0.0183	0.0000	0.0000
2	5510	CMSHERW94F	CMSHERW94S	c1614	0	-0.0115	0.0000	0.0000	-0.0006	0.0000	0.0000	-0.0006	0.0000	0.0000
2	5509	CMSHERW94F	CMSHERW94S	c16148	0	-0.0163	0.0000	0.0000	-0.0123	0.0000	0.0000	-0.0123	0.0000	0.0000
2	5517	CMSHERW94F	CMSHERW94S	c16158	0	0.0776	0.0000	0.0000	0.0738	0.0000	0.0000	0.0737	0.0000	0.0000
2	5518	CMSHERW94F	CMSHERW94S	c16159	0	-0.0099	0.0000	0.0000	-0.0040	0.0000	0.0000	-0.0040	0.0000	0.0000
2	5521	CMSHERW94F	CMSHERW94S	c16162	0	-0.0108	0.0000	0.0000	-0.0033	0.0000	0.0000	-0.0034	0.0000	0.0000
2	5522	CMSHERW94F	CMSHERW94S	c16163	0	0.0350	0.0000	0.0000	0.0183	0.0000	0.0000	0.0183	0.0000	0.0000
2	5524	CMSHERW94F	CMSHERW94S	c16167	0	0.0142	0.0000	0.0000	0.0134	0.0000	0.0000	0.0133	0.0000	0.0000
2	5538	CMSHERW94F	CMSHERW94S	c1617	0	-0.0160	0.0000	0.0000	-0.0072	0.0000	0.0000	-0.0072	0.0000	0.0000
2	5529	CMSHERW94F	CMSHERW94S	c16171	0	-0.0103	0.0000	0.0000	-0.0079	0.0000	0.0000	-0.0080	0.0000	0.0000
2	5530	CMSHERW94F	CMSHERW94S	c16172	0	0.0175	0.0000	0.0000	0.0332	0.0000	0.0000	0.0338	0.0000	0.0000
2	5533	CMSHERW94F	CMSHERW94S	c16175	0	-0.0088	0.0000	0.0000	-0.0061	0.0000	0.0000	-0.0061	0.0000	0.0000
2	5547	CMSHERW94F	CMSHERW94S	c16193	0	-0.0153	0.0000	0.0000	-0.0080	0.0000	0.0000	-0.0080	0.0000	0.0000
2	5550	CMSHERW94F	CMSHERW94S	c16197	0	-0.0166	0.0000	0.0000	-0.0052	0.0000	0.0000	-0.0052	0.0000	0.0000
2	5553	CMSHERW94F	CMSHERW94S	c16201	0	-0.0163	0.0000	0.0000	-0.0033	0.0000	0.0000	-0.0033	0.0000	0.0000
2	5557	CMSHERW94F	CMSHERW94S	c16205	0	0.0464	0.0000	0.0000	0.0031	0.0000	0.0000	0.0032	0.0000	0.0000
2	5559	CMSHERW94F	CMSHERW94S	c16208	0	0.0269	0.0000	0.0000	0.0028	0.0000	0.0000	0.0029	0.0000	0.0000
2	5569	CMSHERW94F	CMSHERW94S	c1621	0	-0.0052	0.0000	0.0000	-0.0049	0.0000	0.0000	-0.0050	0.0000	0.0000
2	5565	CMSHERW94F	CMSHERW94S	c16214	0	-0.0167	0.0000	0.0000	-0.0170	0.0000	0.0000	-0.0170	0.0000	0.0000
2	5568	CMSHERW94F	CMSHERW94S	c16219	0	-0.0128	0.0000	0.0000	-0.0110	0.0000	0.0000	-0.0110	0.0000	0.0000
2	5576	CMSHERW94F	CMSHERW94S	c16228	0	0.0176	0.0000	0.0000	0.0049	0.0000	0.0000	0.0049	0.0000	0.0000
2	5586	CMSHERW94F	CMSHERW94S	c1623	0	0.0147	0.0000	0.0000	0.0071	0.0000	0.0000	0.0072	0.0000	0.0000
2	5580	CMSHERW94F	CMSHERW94S	c16232	0	0.0493	0.0000	0.0000	0.0061	0.0000	0.0000	0.0060	0.0000	0.0000
2	5582	CMSHERW94F	CMSHERW94S	c16234	0	-0.0154	0.0000	0.0000	-0.0135	0.0000	0.0000	-0.0135	0.0000	0.0000
2	5592	CMSHERW94F	CMSHERW94S	c16246	0	-0.0146	0.0000	0.0000	-0.0141	0.0000	0.0000	-0.0141	0.0000	0.0000
2	5598	CMSHERW94F	CMSHERW94S	c16255	0	0.0634	0.0000	0.0000	0.0497	0.0000	0.0000	0.0497	0.0000	0.0000
2	5601	CMSHERW94F	CMSHERW94S	c16258	0	0.0032	0.0000	0.0000	0.0007	0.0000	0.0000	0.0007	0.0000	0.0000
